date,hotel_id,hotel_name,city,country,available_rooms,occupied_rooms,adr_usd,revpar_usd,total_room_revenue_usd,guest_satisfaction_score,complaint_resolution_time_hours,checkin_time_minutes,checkout_time_minutes,housekeeping_turnover_time_min,staff_to_guest_ratio,energy_consumption_per_room_kwh,year,month,month_name,day,day_of_week,is_weekend,occupancy_rate,revenue_per_occupied_room,revenue_efficiency_index
2025-03-26,MIL006,Darling Harbour,Sydney,Australia,560,434,286.05,221.69,124145.7,9.0,2.6,8.9,4.6,36,0.28,38.3,2025,3,March,26,Wednesday,0,0.775,286.05,0.7750043698654081
2025-03-26,MIL007,La Défense,Paris,France,480,328,291.32,199.07,95552.96,8.4,2.2,8.3,5.9,30,0.22,41.4,2025,3,March,26,Wednesday,0,0.6833333333333333,291.32,0.6833379102018399
2025-03-26,MIL008,Mitte,Berlin,Germany,390,264,188.93,127.89,49877.52,8.2,3.2,9.4,7.1,32,0.23,42.3,2025,3,March,26,Wednesday,0,0.676923076923077,188.92999999999998,0.6769173768062245
2025-03-26,MIL009,Orchard Road,Singapore,Singapore,610,458,196.87,147.81,90166.46,8.6,2.9,8.8,6.9,32,0.28,40.2,2025,3,March,26,Wednesday,0,0.7508196721311475,196.87,0.7508000203179763
2025-03-26,MIL010,Union Square,San Francisco,USA,450,401,259.02,230.82,103867.02,9.1,2.3,9.5,7.0,33,0.23,40.2,2025,3,March,26,Wednesday,0,0.8911111111111111,259.02,0.891128098216354
2025-03-27,MIL001,Times Square,New York,USA,650,617,238.86,226.73,147376.62,8.8,1.7,7.4,5.3,33,0.22,37.4,2025,3,March,27,Thursday,0,0.9492307692307692,238.85999999999999,0.9492171146278153
2025-03-27,MIL002,Marina Bay,Singapore,Singapore,720,644,247.04,220.96,159093.76,8.8,1.7,8.0,6.1,35,0.26,43.1,2025,3,March,27,Thursday,0,0.8944444444444445,247.04000000000002,0.8944300518134716
2025-03-27,MIL003,Downtown Chicago,Chicago,USA,420,290,272.11,187.89,78911.9,8.6,2.1,9.3,6.2,31,0.23,38.0,2025,3,March,27,Thursday,0,0.6904761904761905,272.10999999999996,0.6904928154055344
2025-03-27,MIL004,Hyde Park,London,UK,510,337,180.56,119.31,60848.72,9.7,2.4,6.8,6.5,36,0.24,40.4,2025,3,March,27,Thursday,0,0.6607843137254902,180.56,0.6607775808595481
2025-03-27,MIL005,Shinjuku,Tokyo,Japan,680,475,268.45,187.52,127513.75,8.2,3.4,9.2,6.9,35,0.27,40.0,2025,3,March,27,Thursday,0,0.6985294117647058,268.45,0.6985285900540138
2025-03-27,MIL006,Darling Harbour,Sydney,Australia,560,448,294.54,235.63,131953.92,8.7,2.5,8.4,5.9,30,0.22,38.2,2025,3,March,27,Thursday,0,0.8,294.54,0.7999932097507978
2025-03-27,MIL007,La Défense,Paris,France,480,260,268.67,145.53,69854.2,8.9,2.0,8.0,4.9,28,0.28,41.1,2025,3,March,27,Thursday,0,0.5416666666666666,268.67,0.5416682175159117
2025-03-27,MIL008,Mitte,Berlin,Germany,390,302,233.4,180.74,70486.8,9.0,2.5,7.1,5.2,28,0.23,38.8,2025,3,March,27,Thursday,0,0.7743589743589744,233.4,0.7743787489288775
2025-03-27,MIL009,Orchard Road,Singapore,Singapore,610,429,242.29,170.4,103942.41,8.9,1.3,9.9,7.4,30,0.26,36.2,2025,3,March,27,Thursday,0,0.7032786885245902,242.29000000000002,0.7032894465310165
2025-03-27,MIL010,Union Square,San Francisco,USA,450,291,210.54,136.15,61267.14,9.8,1.8,6.9,6.5,32,0.23,42.2,2025,3,March,27,Thursday,0,0.6466666666666666,210.54,0.6466704664196827
2025-03-28,MIL001,Times Square,New York,USA,650,578,269.03,239.23,155499.34,8.9,2.7,6.5,6.6,32,0.3,37.3,2025,3,March,28,Friday,0,0.8892307692307693,269.03,0.8892316841987883
2025-03-28,MIL002,Marina Bay,Singapore,Singapore,720,536,202.88,151.03,108743.68,9.6,3.4,7.5,7.4,37,0.24,43.2,2025,3,March,28,Friday,0,0.7444444444444445,202.88,0.7444302050473186
2025-03-28,MIL003,Downtown Chicago,Chicago,USA,420,363,138.16,119.41,50152.08,8.3,2.2,6.8,7.1,35,0.23,41.9,2025,3,March,28,Friday,0,0.8642857142857143,138.16,0.8642877822814129
2025-03-28,MIL004,Hyde Park,London,UK,510,350,276.61,189.83,96813.5,8.8,1.2,7.1,7.3,37,0.28,42.9,2025,3,March,28,Friday,0,0.6862745098039216,276.61,0.6862730920791006
2025-03-28,MIL005,Shinjuku,Tokyo,Japan,680,532,219.62,171.82,116837.84,8.3,3.1,6.6,5.9,37,0.23,44.8,2025,3,March,28,Friday,0,0.7823529411764706,219.62,0.7823513341225753
2025-03-28,MIL006,Darling Harbour,Sydney,Australia,560,406,260.73,189.03,105856.38,8.8,1.6,7.4,5.8,31,0.24,44.8,2025,3,March,28,Friday,0,0.725,260.73,0.7250028765389482
2025-03-28,MIL007,La Défense,Paris,France,480,397,228.37,188.88,90662.89,8.6,1.6,8.9,6.6,34,0.25,38.3,2025,3,March,28,Friday,0,0.8270833333333333,228.37,0.8270788632482374
2025-03-28,MIL008,Mitte,Berlin,Germany,390,322,313.6,258.92,100979.2,8.6,2.2,7.9,5.0,32,0.26,36.2,2025,3,March,28,Friday,0,0.8256410256410256,313.59999999999997,0.8256377551020408
2025-03-28,MIL009,Orchard Road,Singapore,Singapore,610,564,246.93,228.31,139268.52,9.3,3.3,6.1,6.2,35,0.26,38.9,2025,3,March,28,Friday,0,0.9245901639344263,246.92999999999998,0.9245940144980359
2025-03-28,MIL010,Union Square,San Francisco,USA,450,415,307.18,283.29,127479.7,8.7,2.5,9.0,6.9,34,0.25,40.6,2025,3,March,28,Friday,0,0.9222222222222223,307.18,0.922228009636044
2025-03-29,MIL001,Times Square,New York,USA,650,474,313.87,228.88,148774.38,8.2,3.3,6.4,6.4,32,0.25,42.1,2025,3,March,29,Saturday,1,0.7292307692307692,313.87,0.7292191034504731
2025-03-29,MIL002,Marina Bay,Singapore,Singapore,720,545,266.63,201.82,145313.35,8.3,3.0,9.7,5.0,36,0.27,43.9,2025,3,March,29,Saturday,1,0.7569444444444444,266.63,0.7569290777481904
2025-03-29,MIL003,Downtown Chicago,Chicago,USA,420,399,213.74,203.05,85282.26,7.7,2.1,7.7,5.4,30,0.29,36.6,2025,3,March,29,Saturday,1,0.95,213.73999999999998,0.9499859642556377
2025-03-29,MIL004,Hyde Park,London,UK,510,377,217.04,160.44,81824.08,9.0,2.0,6.3,5.3,35,0.29,38.0,2025,3,March,29,Saturday,1,0.7392156862745098,217.04,0.7392185772207888
2025-03-29,MIL005,Shinjuku,Tokyo,Japan,680,398,152.68,89.36,60766.64,8.9,2.4,9.0,7.0,28,0.25,44.2,2025,3,March,29,Saturday,1,0.5852941176470589,152.68,0.5852763950746659
2025-03-29,MIL006,Darling Harbour,Sydney,Australia,560,464,273.38,226.51,126848.32,9.7,2.4,7.6,6.1,34,0.25,42.4,2025,3,March,29,Saturday,1,0.8285714285714286,273.38,0.8285536615699758
2025-03-29,MIL007,La Défense,Paris,France,480,372,261.51,202.67,97281.72,7.4,2.8,7.1,6.4,36,0.25,44.2,2025,3,March,29,Saturday,1,0.775,261.51,0.7749990440136132
2025-03-29,MIL008,Mitte,Berlin,Germany,390,258,314.09,207.78,81035.22,8.7,1.2,8.7,5.3,36,0.24,42.2,2025,3,March,29,Saturday,1,0.6615384615384615,314.09000000000003,0.6615301346747748
2025-03-29,MIL009,Orchard Road,Singapore,Singapore,610,408,290.93,194.59,118699.44,8.6,1.9,9.6,6.9,32,0.27,41.4,2025,3,March,29,Saturday,1,0.6688524590163935,290.93,0.6688550510432063
2025-03-29,MIL010,Union Square,San Francisco,USA,450,330,247.3,181.35,81609.0,9.4,1.8,7.2,6.1,32,0.26,36.8,2025,3,March,29,Saturday,1,0.7333333333333333,247.3,0.7333198544278204
2025-03-30,MIL001,Times Square,New York,USA,650,447,291.28,200.31,130202.16,8.5,1.7,8.6,5.6,32,0.26,37.8,2025,3,March,30,Sunday,1,0.6876923076923077,291.28000000000003,0.687688821752266
2025-03-30,MIL002,Marina Bay,Singapore,Singapore,720,467,171.6,111.3,80137.2,7.8,1.3,8.2,6.2,33,0.28,37.6,2025,3,March,30,Sunday,1,0.6486111111111111,171.6,0.6486013986013986
2025-03-30,MIL003,Downtown Chicago,Chicago,USA,420,359,233.11,199.25,83686.49,7.8,1.3,7.5,4.9,35,0.26,37.3,2025,3,March,30,Sunday,1,0.8547619047619047,233.11,0.8547466861138517
2025-03-30,MIL004,Hyde Park,London,UK,510,397,277.37,215.91,110115.89,8.0,2.0,8.6,5.4,28,0.24,37.7,2025,3,March,30,Sunday,1,0.7784313725490196,277.37,0.7784187186790208
2025-03-30,MIL006,Darling Harbour,Sydney,Australia,560,461,209.58,172.53,96616.38,8.2,1.8,8.3,6.7,33,0.23,42.5,2025,3,March,30,Sunday,1,0.8232142857142857,209.58,0.8232178643000286
2025-03-30,MIL007,La Défense,Paris,France,480,344,300.43,215.31,103347.92,8.2,3.2,9.8,6.1,34,0.29,40.5,2025,3,March,30,Sunday,1,0.7166666666666667,300.43,0.7166727690310555
2025-03-30,MIL008,Mitte,Berlin,Germany,390,370,309.27,293.41,114429.9,8.2,1.7,7.7,7.1,35,0.25,37.9,2025,3,March,30,Sunday,1,0.9487179487179487,309.27,0.9487179487179489
2025-03-30,MIL009,Orchard Road,Singapore,Singapore,610,393,219.55,141.45,86283.15,9.0,1.8,8.0,5.7,37,0.25,36.7,2025,3,March,30,Sunday,1,0.6442622950819672,219.54999999999998,0.6442723753131404
2025-03-30,MIL010,Union Square,San Francisco,USA,450,317,268.11,188.87,84990.87,8.2,2.6,7.9,5.8,28,0.26,40.5,2025,3,March,30,Sunday,1,0.7044444444444444,268.11,0.7044496661817911
2025-03-31,MIL001,Times Square,New York,USA,650,426,280.24,183.66,119382.24,8.3,3.4,9.8,5.2,31,0.24,40.4,2025,3,March,31,Monday,0,0.6553846153846153,280.24,0.6553668284327718
2025-03-31,MIL002,Marina Bay,Singapore,Singapore,720,522,302.61,219.39,157962.42,8.7,1.6,9.6,6.9,29,0.25,37.5,2025,3,March,31,Monday,0,0.725,302.61,0.7249925646872211
2025-03-31,MIL003,Downtown Chicago,Chicago,USA,420,291,219.92,152.37,63996.72,7.4,3.4,6.6,7.4,30,0.28,39.1,2025,3,March,31,Monday,0,0.6928571428571428,219.92000000000002,0.6928428519461624
2025-03-31,MIL004,Hyde Park,London,UK,510,466,308.1,281.52,143574.6,7.9,2.5,8.1,6.0,35,0.23,42.0,2025,3,March,31,Monday,0,0.9137254901960784,308.1,0.9137293086660174
2025-03-31,MIL005,Shinjuku,Tokyo,Japan,680,559,227.73,187.21,127301.07,7.5,1.5,8.3,4.9,32,0.28,38.3,2025,3,March,31,Monday,0,0.8220588235294117,227.73000000000002,0.8220699951697186
2025-03-31,MIL006,Darling Harbour,Sydney,Australia,560,362,271.14,175.27,98152.68,8.7,2.8,9.8,5.7,35,0.22,37.1,2025,3,March,31,Monday,0,0.6464285714285715,271.14,0.6464188242236484
2025-03-31,MIL007,La Défense,Paris,France,480,353,201.45,148.15,71111.85,8.4,2.7,9.2,6.3,31,0.27,39.1,2025,3,March,31,Monday,0,0.7354166666666667,201.45000000000002,0.7354182179200794
2025-03-31,MIL008,Mitte,Berlin,Germany,390,341,243.45,212.86,83016.45,9.1,2.7,7.5,5.7,30,0.25,39.7,2025,3,March,31,Monday,0,0.8743589743589744,243.45,0.8743479153830356
2025-03-31,MIL010,Union Square,San Francisco,USA,450,355,268.78,212.04,95416.9,9.0,2.2,6.2,7.3,32,0.22,42.2,2025,3,March,31,Monday,0,0.7888888888888889,268.78,0.7888979834809138
2025-01-01,MIL001,Times Square,New York,USA,650,437,257.68,173.24,112606.16,9.8,2.4,9.7,7.1,34,0.22,42.3,2025,1,January,1,Wednesday,0,0.6723076923076923,257.68,0.6723067370381869
2025-01-01,MIL002,Marina Bay,Singapore,Singapore,720,645,330.21,295.81,212985.45,7.5,2.7,7.6,7.3,29,0.27,36.0,2025,1,January,1,Wednesday,0,0.8958333333333334,330.21000000000004,0.8958238696587021
2025-01-01,MIL003,Downtown Chicago,Chicago,USA,420,315,229.77,172.33,72377.55,7.9,2.5,8.0,4.6,31,0.28,42.2,2025,1,January,1,Wednesday,0,0.75,229.77,0.7500108804456631
2025-01-01,MIL004,Hyde Park,London,UK,510,369,302.56,218.91,111644.64,9.3,1.9,6.4,5.3,36,0.3,40.4,2025,1,January,1,Wednesday,0,0.7235294117647059,302.56,0.7235259122157588
2025-01-01,MIL005,Shinjuku,Tokyo,Japan,680,583,180.0,154.32,104940.0,9.1,3.0,9.4,6.3,34,0.27,41.7,2025,1,January,1,Wednesday,0,0.8573529411764705,180.0,0.8573333333333333
2025-01-01,MIL006,Darling Harbour,Sydney,Australia,560,423,273.11,206.3,115525.53,8.7,2.9,9.5,7.1,30,0.23,40.3,2025,1,January,1,Wednesday,0,0.7553571428571428,273.11,0.7553732928124199
2025-01-01,MIL007,La Défense,Paris,France,480,436,262.48,238.42,114441.28,9.9,2.4,6.2,6.3,36,0.23,41.3,2025,1,January,1,Wednesday,0,0.9083333333333333,262.48,0.9083358732093872
2025-01-01,MIL008,Mitte,Berlin,Germany,390,240,207.94,127.96,49905.6,8.9,1.5,10.4,5.7,30,0.23,42.0,2025,1,January,1,Wednesday,0,0.6153846153846154,207.94,0.6153698182167933
2025-01-01,MIL009,Orchard Road,Singapore,Singapore,610,573,315.08,295.97,180540.84,7.8,2.3,7.8,7.1,37,0.24,43.8,2025,1,January,1,Wednesday,0,0.9393442622950819,315.08,0.9393487368287421
2025-01-01,MIL010,Union Square,San Francisco,USA,450,309,280.74,192.77,86748.66,7.8,1.8,9.7,4.5,33,0.25,38.9,2025,1,January,1,Wednesday,0,0.6866666666666666,280.74,0.6866495689962243
2025-01-02,MIL001,Times Square,New York,USA,650,569,277.95,243.31,158153.55,9.3,1.8,8.3,5.9,28,0.26,42.0,2025,1,January,2,Thursday,0,0.8753846153846154,277.95,0.8753732685734845
2025-01-02,MIL002,Marina Bay,Singapore,Singapore,720,584,329.12,266.95,192206.08,9.1,2.5,6.3,4.8,33,0.24,36.7,2025,1,January,2,Thursday,0,0.8111111111111111,329.12,0.8111023334953816
2025-01-02,MIL003,Downtown Chicago,Chicago,USA,420,395,166.37,156.47,65716.15,9.4,2.7,7.5,6.8,34,0.27,41.0,2025,1,January,2,Thursday,0,0.9404761904761905,166.36999999999998,0.9404940794614414
2025-01-02,MIL004,Hyde Park,London,UK,510,350,285.14,195.68,99799.0,8.6,3.1,8.6,5.3,30,0.25,40.3,2025,1,January,2,Thursday,0,0.6862745098039216,285.14,0.6862593813565266
2025-01-02,MIL005,Shinjuku,Tokyo,Japan,680,539,175.12,138.81,94389.68,8.7,2.9,8.0,6.4,31,0.24,41.2,2025,1,January,2,Thursday,0,0.7926470588235294,175.11999999999998,0.7926564641388761
2025-01-02,MIL006,Darling Harbour,Sydney,Australia,560,485,381.99,330.83,185265.15,8.7,1.9,7.7,4.8,28,0.24,36.7,2025,1,January,2,Thursday,0,0.8660714285714286,381.99,0.8660697924029425
2025-01-02,MIL007,La Défense,Paris,France,480,379,246.6,194.71,93461.4,9.1,2.3,7.4,6.1,31,0.27,37.0,2025,1,January,2,Thursday,0,0.7895833333333333,246.6,0.7895782643957827
2025-01-02,MIL008,Mitte,Berlin,Germany,390,289,319.13,236.48,92228.57,8.1,2.0,9.7,5.9,35,0.23,43.6,2025,1,January,2,Thursday,0,0.7410256410256411,319.13000000000005,0.741014633534923
2025-01-02,MIL009,Orchard Road,Singapore,Singapore,610,424,290.93,202.22,123354.32,8.4,3.4,7.2,5.9,28,0.25,41.1,2025,1,January,2,Thursday,0,0.6950819672131148,290.93,0.6950812910322071
2025-01-02,MIL010,Union Square,San Francisco,USA,450,313,261.04,181.57,81705.52,9.1,3.1,8.5,4.6,31,0.27,44.6,2025,1,January,2,Thursday,0,0.6955555555555556,261.04,0.6955638982531412
2025-01-03,MIL001,Times Square,New York,USA,650,481,283.23,209.59,136233.63,8.3,3.3,9.8,6.8,31,0.26,40.2,2025,1,January,3,Friday,0,0.74,283.23,0.7399992938601136
2025-01-03,MIL002,Marina Bay,Singapore,Singapore,720,517,261.54,187.8,135216.18,7.7,1.3,6.6,7.2,35,0.25,40.7,2025,1,January,3,Friday,0,0.7180555555555556,261.53999999999996,0.7180545996788255
2025-01-03,MIL003,Downtown Chicago,Chicago,USA,420,384,226.8,207.36,87091.2,9.1,2.9,6.9,5.5,32,0.25,42.8,2025,1,January,3,Friday,0,0.9142857142857143,226.79999999999998,0.9142857142857143
2025-01-03,MIL004,Hyde Park,London,UK,510,435,221.55,188.97,96374.25,8.5,2.1,10.4,5.2,34,0.25,36.6,2025,1,January,3,Friday,0,0.8529411764705882,221.55,0.8529451591062965
2025-01-03,MIL005,Shinjuku,Tokyo,Japan,680,646,254.88,242.14,164652.48,9.4,1.9,6.4,7.3,31,0.27,43.1,2025,1,January,3,Friday,0,0.95,254.88000000000002,0.9500156936597615
2025-01-03,MIL006,Darling Harbour,Sydney,Australia,560,438,313.42,245.14,137277.96,8.1,1.5,7.3,4.9,36,0.24,42.5,2025,1,January,3,Friday,0,0.7821428571428571,313.41999999999996,0.7821453640482419
2025-01-03,MIL007,La Défense,Paris,France,480,376,290.91,227.88,109382.16,7.5,1.9,8.1,6.3,37,0.3,43.8,2025,1,January,3,Friday,0,0.7833333333333333,290.91,0.7833350520779622
2025-01-03,MIL008,Mitte,Berlin,Germany,390,370,256.31,243.17,94834.7,9.3,2.7,10.0,5.7,37,0.25,41.4,2025,1,January,3,Friday,0,0.9487179487179487,256.31,0.9487339549763957
2025-01-03,MIL009,Orchard Road,Singapore,Singapore,610,484,262.93,208.62,127258.12,9.2,2.4,7.2,6.8,33,0.27,38.9,2025,1,January,3,Friday,0,0.7934426229508197,262.93,0.7934431217434298
2025-01-03,MIL010,Union Square,San Francisco,USA,450,313,366.53,254.94,114723.89,8.5,2.1,6.9,7.4,33,0.28,39.7,2025,1,January,3,Friday,0,0.6955555555555556,366.53,0.6955501596049437
2025-01-04,MIL001,Times Square,New York,USA,650,434,181.74,121.35,78875.16,9.4,2.4,8.2,4.9,32,0.23,37.1,2025,1,January,4,Saturday,1,0.6676923076923077,181.74,0.6677121162099702
2025-01-04,MIL002,Marina Bay,Singapore,Singapore,720,397,267.23,147.35,106090.31,9.1,2.7,7.8,7.2,34,0.28,39.3,2025,1,January,4,Saturday,1,0.5513888888888889,267.23,0.551397672417019
2025-01-04,MIL003,Downtown Chicago,Chicago,USA,420,316,272.49,205.02,86106.84,8.1,1.8,9.8,4.6,28,0.24,37.8,2025,1,January,4,Saturday,1,0.7523809523809524,272.49,0.7523945832874601
2025-01-04,MIL004,Hyde Park,London,UK,510,346,291.45,197.73,100841.7,8.3,2.5,6.0,5.8,32,0.23,42.1,2025,1,January,4,Saturday,1,0.6784313725490196,291.45,0.6784354091610911
2025-01-04,MIL005,Shinjuku,Tokyo,Japan,680,602,303.51,268.7,182713.02,9.1,3.4,8.0,6.3,32,0.29,36.7,2025,1,January,4,Saturday,1,0.8852941176470588,303.51,0.8853085565549734
2025-01-04,MIL006,Darling Harbour,Sydney,Australia,560,532,349.26,331.8,185806.32,8.7,3.0,8.6,7.2,37,0.23,39.6,2025,1,January,4,Saturday,1,0.95,349.26,0.9500085895894177
2025-01-04,MIL007,La Défense,Paris,France,480,416,263.53,228.39,109628.48,8.8,2.4,7.2,7.2,37,0.25,44.0,2025,1,January,4,Saturday,1,0.8666666666666667,263.53,0.8666565476416348
2025-01-04,MIL008,Mitte,Berlin,Germany,390,271,324.64,225.58,87977.44,8.3,2.3,6.6,7.3,32,0.28,39.3,2025,1,January,4,Saturday,1,0.6948717948717948,324.64,0.6948620009857073
2025-01-04,MIL009,Orchard Road,Singapore,Singapore,610,579,258.24,245.12,149520.96,9.4,2.8,9.2,6.0,37,0.26,40.1,2025,1,January,4,Saturday,1,0.9491803278688524,258.24,0.9491945477075588
2025-01-04,MIL010,Union Square,San Francisco,USA,450,303,231.83,156.1,70244.49,8.1,1.3,8.9,5.2,31,0.28,38.9,2025,1,January,4,Saturday,1,0.6733333333333333,231.83,0.6733382219729974
2025-01-05,MIL001,Times Square,New York,USA,650,464,236.83,169.06,109889.12,8.4,2.2,8.3,6.6,34,0.28,36.4,2025,1,January,5,Sunday,1,0.7138461538461538,236.82999999999998,0.7138453743191319
2025-01-05,MIL002,Marina Bay,Singapore,Singapore,720,586,212.74,173.15,124665.64,8.1,1.5,7.3,5.4,33,0.27,39.4,2025,1,January,5,Sunday,1,0.8138888888888889,212.74,0.8139042963241515
2025-01-05,MIL003,Downtown Chicago,Chicago,USA,420,288,315.95,216.65,90993.6,8.9,1.3,6.4,5.8,37,0.28,36.8,2025,1,January,5,Sunday,1,0.6857142857142857,315.95000000000005,0.6857097642031967
2025-01-05,MIL004,Hyde Park,London,UK,510,305,281.36,168.26,85814.8,9.1,2.6,9.7,5.7,30,0.26,40.9,2025,1,January,5,Sunday,1,0.5980392156862745,281.36,0.5980238839920387
2025-01-05,MIL005,Shinjuku,Tokyo,Japan,680,646,322.79,306.65,208522.34,8.8,3.4,6.4,5.3,32,0.29,40.5,2025,1,January,5,Sunday,1,0.95,322.79,0.9499984510052975
2025-01-05,MIL006,Darling Harbour,Sydney,Australia,560,453,233.02,188.5,105558.06,8.9,1.8,9.3,5.0,31,0.24,39.1,2025,1,January,5,Sunday,1,0.8089285714285714,233.01999999999998,0.8089434383314736
2025-01-05,MIL007,La Défense,Paris,France,480,331,323.88,223.34,107204.28,8.2,3.1,7.7,6.4,35,0.24,44.0,2025,1,January,5,Sunday,1,0.6895833333333333,323.88,0.6895763863159194
2025-01-05,MIL008,Mitte,Berlin,Germany,390,309,206.37,163.51,63768.33,9.9,1.6,10.2,6.8,30,0.25,43.3,2025,1,January,5,Sunday,1,0.7923076923076923,206.37,0.7923147744342685
2025-01-05,MIL009,Orchard Road,Singapore,Singapore,610,539,294.39,260.12,158676.21,9.7,2.1,7.0,6.4,37,0.24,40.1,2025,1,January,5,Sunday,1,0.8836065573770492,294.39,0.8835897958490438
2025-01-05,MIL010,Union Square,San Francisco,USA,450,329,281.17,205.57,92504.93,9.9,3.1,9.4,4.7,37,0.28,43.8,2025,1,January,5,Sunday,1,0.7311111111111112,281.16999999999996,0.7311235195789024
2025-01-06,MIL001,Times Square,New York,USA,650,567,277.79,242.32,157506.93,8.5,3.2,6.9,4.7,35,0.29,37.5,2025,1,January,6,Monday,0,0.8723076923076923,277.78999999999996,0.8723136182007991
2025-01-06,MIL002,Marina Bay,Singapore,Singapore,720,504,279.76,195.83,140999.04,9.2,2.4,9.7,5.8,29,0.24,40.5,2025,1,January,6,Monday,0,0.7,279.76,0.699992851015156
2025-01-06,MIL003,Downtown Chicago,Chicago,USA,420,385,266.41,244.21,102567.85,8.9,3.0,6.9,4.7,36,0.23,38.2,2025,1,January,6,Monday,0,0.9166666666666666,266.41,0.916669794677377
2025-01-06,MIL004,Hyde Park,London,UK,510,467,225.25,206.26,105191.75,9.7,3.2,7.3,4.5,31,0.27,39.4,2025,1,January,6,Monday,0,0.9156862745098039,225.25,0.9156936736958934
2025-01-06,MIL005,Shinjuku,Tokyo,Japan,680,601,264.38,233.67,158892.38,8.6,2.3,8.5,7.3,37,0.24,42.5,2025,1,January,6,Monday,0,0.8838235294117647,264.38,0.8838414403510099
2025-01-06,MIL006,Darling Harbour,Sydney,Australia,560,459,259.1,212.37,118926.9,8.6,2.3,6.1,6.6,30,0.26,38.7,2025,1,January,6,Monday,0,0.8196428571428571,259.09999999999997,0.8196449247394828
2025-01-06,MIL007,La Défense,Paris,France,480,358,207.31,154.62,74216.98,8.8,1.7,8.3,5.0,34,0.28,37.0,2025,1,January,6,Monday,0,0.7458333333333333,207.31,0.7458395639380638
2025-01-06,MIL008,Mitte,Berlin,Germany,390,243,225.24,140.34,54733.32,8.7,2.6,7.2,6.1,33,0.29,40.9,2025,1,January,6,Monday,0,0.6230769230769231,225.24,0.623068726691529
2025-01-06,MIL009,Orchard Road,Singapore,Singapore,610,367,327.62,197.11,120236.54,9.2,2.2,9.7,7.0,29,0.28,38.6,2025,1,January,6,Monday,0,0.601639344262295,327.62,0.6016421463891094
2025-01-06,MIL010,Union Square,San Francisco,USA,450,329,212.48,155.35,69905.92,8.1,2.9,7.0,4.5,35,0.23,36.9,2025,1,January,6,Monday,0,0.7311111111111112,212.48,0.7311276355421686
2025-01-07,MIL001,Times Square,New York,USA,650,466,199.34,142.91,92892.44,8.3,3.4,9.2,5.5,31,0.26,41.6,2025,1,January,7,Tuesday,0,0.7169230769230769,199.34,0.7169158222133039
2025-01-07,MIL002,Marina Bay,Singapore,Singapore,720,559,245.46,190.57,137212.14,8.5,3.2,7.2,5.6,36,0.27,39.1,2025,1,January,7,Tuesday,0,0.7763888888888889,245.46000000000004,0.7763790434286645
2025-01-07,MIL003,Downtown Chicago,Chicago,USA,420,323,337.86,259.83,109128.78,7.4,2.3,9.1,7.2,30,0.29,43.3,2025,1,January,7,Tuesday,0,0.7690476190476191,337.86,0.7690463505594032
2025-01-07,MIL004,Hyde Park,London,UK,510,407,234.85,187.42,95583.95,8.5,1.5,7.3,6.3,36,0.29,41.6,2025,1,January,7,Tuesday,0,0.7980392156862746,234.85,0.7980413029593357
2025-01-07,MIL005,Shinjuku,Tokyo,Japan,680,512,225.16,169.53,115281.92,8.3,2.0,6.8,6.4,32,0.26,39.8,2025,1,January,7,Tuesday,0,0.7529411764705882,225.16,0.7529312488896784
2025-01-07,MIL006,Darling Harbour,Sydney,Australia,560,436,337.66,262.89,147219.76,8.8,2.5,10.2,5.6,32,0.23,41.5,2025,1,January,7,Tuesday,0,0.7785714285714286,337.66,0.7785642362139429
2025-01-07,MIL007,La Défense,Paris,France,480,335,237.55,165.79,79579.25,9.7,1.4,9.1,6.4,29,0.26,42.5,2025,1,January,7,Tuesday,0,0.6979166666666666,237.55,0.697916228162492
2025-01-07,MIL008,Mitte,Berlin,Germany,390,370,152.95,145.11,56591.5,9.1,1.9,8.7,7.3,34,0.23,40.1,2025,1,January,7,Tuesday,0,0.9487179487179487,152.95,0.9487414187643022
2025-01-07,MIL009,Orchard Road,Singapore,Singapore,610,537,241.85,212.91,129873.45,7.8,2.7,9.5,4.6,33,0.23,39.1,2025,1,January,7,Tuesday,0,0.8803278688524591,241.85,0.8803390531321067
2025-01-07,MIL010,Union Square,San Francisco,USA,450,258,240.58,137.93,62069.64,7.4,2.0,6.5,4.9,28,0.26,44.6,2025,1,January,7,Tuesday,0,0.5733333333333334,240.57999999999998,0.5733228032255383
2025-01-08,MIL001,Times Square,New York,USA,650,558,320.71,275.32,178956.18,9.3,1.4,8.3,6.6,33,0.29,36.7,2025,1,January,8,Wednesday,0,0.8584615384615385,320.71,0.8584702690904555
2025-01-08,MIL002,Marina Bay,Singapore,Singapore,720,595,275.39,227.58,163857.05,9.9,2.1,7.5,6.4,36,0.26,43.4,2025,1,January,8,Wednesday,0,0.8263888888888888,275.39,0.8263916627328517
2025-01-08,MIL003,Downtown Chicago,Chicago,USA,420,291,250.39,173.48,72863.49,7.8,2.9,9.3,4.7,30,0.24,40.9,2025,1,January,8,Wednesday,0,0.6928571428571428,250.39000000000001,0.6928391708934063
