Date,Hotel_ID,Hotel_Name,City,Country,Available_Rooms,Occupied_Rooms,ADR (USD),RevPAR (USD),Total_Room_Revenue (USD),Guest_Satisfaction_Score,Complaint_Resolution_Time_Hours,Checkin_Time_Minutes,Checkout_Time_Minutes,Housekeeping_Turnover_Time_Min,Staff_to_Guest_Ratio,Energy_Consumption_per_Room_kWh
2025-01-12,MIL010,Milton Union Square,San Francisco,USA,450,357,252.14,200.03,90013.98,9.5,3.3,7.8,6.1,32,0.26,43.0
2025-01-13,MIL001,Milton Times Square,New York,USA,650,378,272.96,158.74,103178.88,7.8,1.5,8.9,6.5,35,0.26,44.0
2025-01-13,MIL002,Milton Marina Bay,Singapore,Singapore,720,593,196.3,161.67,116405.9,9.3,3.5,7.2,5.1,32,0.22,44.8
2025-01-13,MIL003,Milton Downtown Chicago,Chicago,USA,420,384,354.47,324.09,136116.48,8.7,1.3,8.8,6.6,32,0.28,38.0
2025-01-13,MIL004,Milton Hyde Park,London,UK,510,484,234.84,222.87,113662.56,8.4,2.1,9.8,7.0,31,0.27,42.5
2025-01-13,MIL005,Milton Shinjuku,Tokyo,Japan,680,485,237.02,169.05,114954.7,8.7,3.5,7.5,6.6,30,0.24,40.6
2025-01-13,MIL006,Milton Darling Harbour,Sydney,Australia,560,454,218.2,176.9,99062.8,8.4,1.8,6.2,6.6,32,0.23,37.5
2025-01-13,MIL007,Milton La Défense,Paris,France,480,385,222.17,178.2,85535.45,8.8,1.2,7.1,7.2,35,0.23,43.4
2025-01-13,MIL008,Milton Mitte,Berlin,Germany,390,290,314.42,233.8,91181.8,8.7,2.6,9.1,7.5,30,0.27,40.1
2025-01-13,MIL009,Milton Orchard Road,Singapore,Singapore,610,495,222.42,180.49,110097.9,9.7,1.3,8.1,7.3,31,0.27,43.0
2025-01-13,MIL010,Milton Union Square,San Francisco,USA,450,427,264.58,251.06,112975.66,9.6,3.2,7.8,7.2,30,0.24,36.5
2025-01-14,MIL001,Milton Times Square,New York,USA,650,482,320.52,237.68,154490.64,8.3,3.3,9.8,6.2,34,0.26,39.5
2025-01-14,MIL002,Milton Marina Bay,Singapore,Singapore,720,508,178.46,125.91,90657.68,8.1,2.3,8.1,6.1,29,0.26,38.2
2025-01-14,MIL003,Milton Downtown Chicago,Chicago,USA,420,310,327.59,241.79,101552.9,9.5,2.8,8.1,5.7,31,0.27,40.5
2025-01-14,MIL004,Milton Hyde Park,London,UK,510,437,250.89,214.98,109638.93,8.6,2.6,7.4,4.6,36,0.24,44.4
2025-01-14,MIL005,Milton Shinjuku,Tokyo,Japan,680,595,295.51,258.57,175828.45,8.3,2.4,6.8,5.4,31,0.23,37.8
2025-01-14,MIL006,Milton Darling Harbour,Sydney,Australia,560,397,235.79,167.16,93608.63,9.0,1.3,8.8,7.4,31,0.23,41.1
2025-01-14,MIL007,Milton La Défense,Paris,France,480,379,266.78,210.65,101109.62,7.8,2.4,6.4,6.5,35,0.3,38.3
2025-01-14,MIL008,Milton Mitte,Berlin,Germany,390,343,261.55,230.03,89711.65,8.5,2.8,9.6,5.1,30,0.26,39.0
2025-01-14,MIL009,Milton Orchard Road,Singapore,Singapore,610,470,311.13,239.72,146231.1,8.9,3.0,7.5,7.0,30,0.26,37.9
2025-01-14,MIL010,Milton Union Square,San Francisco,USA,450,411,170.69,155.9,70153.59,8.5,1.8,10.4,5.0,35,0.3,36.2
2025-01-15,MIL001,Milton Times Square,New York,USA,650,438,298.08,200.86,130559.04,8.6,3.4,6.1,6.3,33,0.29,36.8
2025-01-15,MIL002,Milton Marina Bay,Singapore,Singapore,720,526,311.91,227.87,164064.66,9.4,2.7,10.2,7.0,28,0.26,39.6
2025-01-15,MIL003,Milton Downtown Chicago,Chicago,USA,420,307,175.63,128.38,53918.41,8.0,3.5,6.4,7.3,32,0.27,43.5
2025-01-15,MIL004,Milton Hyde Park,London,UK,510,296,216.65,125.74,64128.4,7.5,2.1,7.7,7.3,36,0.23,37.0
2025-01-15,MIL005,Milton Shinjuku,Tokyo,Japan,680,469,252.81,174.36,118567.89,8.1,2.4,6.0,5.4,34,0.26,44.8
2025-01-15,MIL006,Milton Darling Harbour,Sydney,Australia,560,455,244.99,199.05,111470.45,9.2,1.3,9.8,7.2,36,0.23,45.0
2025-01-15,MIL007,Milton La Défense,Paris,France,480,416,217.41,188.42,90442.56,8.6,3.3,7.4,7.4,30,0.3,36.5
2025-01-15,MIL008,Milton Mitte,Berlin,Germany,390,315,272.65,220.22,85884.75,9.8,2.3,7.0,6.6,29,0.26,38.3
2025-01-15,MIL009,Milton Orchard Road,Singapore,Singapore,610,437,226.96,162.59,99181.52,7.8,2.3,9.9,6.6,33,0.23,42.2
2025-01-15,MIL010,Milton Union Square,San Francisco,USA,450,330,281.03,206.09,92739.9,8.4,1.8,7.9,5.6,36,0.23,41.1
2025-01-16,MIL001,Milton Times Square,New York,USA,650,535,225.71,185.78,120754.85,8.6,2.3,10.2,6.1,32,0.27,42.2
2025-01-16,MIL002,Milton Marina Bay,Singapore,Singapore,720,624,226.11,195.96,141092.64,8.6,3.0,7.7,4.8,34,0.29,44.0
2025-01-16,MIL003,Milton Downtown Chicago,Chicago,USA,420,307,310.45,226.92,95308.15,9.7,2.0,10.1,6.0,32,0.3,40.4
2025-01-16,MIL004,Milton Hyde Park,London,UK,510,475,262.43,244.42,124654.25,7.9,3.1,9.5,6.9,35,0.24,43.8
2025-01-16,MIL005,Milton Shinjuku,Tokyo,Japan,680,525,264.1,203.9,138652.5,8.8,2.7,8.5,4.7,35,0.26,41.8
2025-01-16,MIL006,Milton Darling Harbour,Sydney,Australia,560,492,120.0,105.43,59040.0,9.4,1.6,7.3,5.0,29,0.3,37.4
2025-01-16,MIL007,Milton La Défense,Paris,France,480,403,189.83,159.38,76501.49,8.1,3.0,9.5,5.2,30,0.3,43.4
2025-01-16,MIL008,Milton Mitte,Berlin,Germany,390,317,237.2,192.8,75192.4,8.8,2.2,8.5,5.1,32,0.27,38.9
2025-01-16,MIL009,Milton Orchard Road,Singapore,Singapore,610,509,280.22,233.82,142631.98,9.3,1.4,9.8,5.0,28,0.27,40.2
2025-01-16,MIL010,Milton Union Square,San Francisco,USA,450,329,248.9,181.97,81888.1,9.1,1.9,8.3,5.9,31,0.28,42.8
2025-01-17,MIL001,Milton Times Square,New York,USA,650,566,215.58,187.72,122018.28,9.7,2.3,10.5,6.7,37,0.29,44.1
2025-01-17,MIL002,Milton Marina Bay,Singapore,Singapore,720,492,252.18,172.32,124072.56,9.5,1.8,7.7,4.6,33,0.26,40.7
2025-01-17,MIL003,Milton Downtown Chicago,Chicago,USA,420,310,212.47,156.82,65865.7,7.6,3.0,8.4,6.2,36,0.28,37.2
2025-01-17,MIL004,Milton Hyde Park,London,UK,510,345,236.66,160.09,81647.7,9.7,1.9,6.2,6.0,31,0.24,42.3
2025-01-17,MIL005,Milton Shinjuku,Tokyo,Japan,680,479,295.67,208.27,141625.93,7.8,1.8,6.0,5.2,29,0.27,37.5
2025-01-17,MIL006,Milton Darling Harbour,Sydney,Australia,560,496,370.69,328.33,183862.24,9.2,1.9,6.2,4.6,28,0.28,38.9
2025-01-17,MIL007,Milton La Défense,Paris,France,480,359,321.85,240.72,115544.15,9.2,2.8,7.2,4.9,33,0.25,40.0
2025-01-17,MIL008,Milton Mitte,Berlin,Germany,390,189,256.02,124.07,48387.78,10.0,2.6,8.4,6.7,35,0.26,42.1
2025-01-17,MIL009,Milton Orchard Road,Singapore,Singapore,610,464,306.47,233.12,142202.08,9.6,2.5,6.3,7.2,28,0.28,42.8
2025-01-17,MIL010,Milton Union Square,San Francisco,USA,450,329,195.91,143.23,64454.39,9.8,2.0,6.4,6.2,32,0.23,41.5
2025-01-18,MIL001,Milton Times Square,New York,USA,650,563,294.61,255.18,165865.43,8.6,3.4,9.9,5.4,29,0.25,39.6
2025-01-18,MIL002,Milton Marina Bay,Singapore,Singapore,720,622,341.34,294.88,212313.48,9.7,2.9,8.3,4.8,36,0.24,44.7
2025-01-18,MIL003,Milton Downtown Chicago,Chicago,USA,420,320,249.05,189.75,79696.0,8.7,3.2,8.0,7.3,33,0.27,43.6
2025-01-18,MIL004,Milton Hyde Park,London,UK,510,391,216.34,165.86,84588.94,7.9,3.3,10.1,7.4,37,0.23,43.4
2025-01-18,MIL005,Milton Shinjuku,Tokyo,Japan,680,536,259.28,204.37,138974.08,10.3,2.4,7.4,4.7,36,0.28,37.3
2025-01-18,MIL006,Milton Darling Harbour,Sydney,Australia,560,362,286.27,185.05,103629.74,9.5,2.1,7.1,7.1,35,0.26,41.5
2025-01-18,MIL007,Milton La Défense,Paris,France,480,371,219.93,169.99,81594.03,8.4,2.7,10.1,5.7,30,0.27,43.8
2025-01-18,MIL008,Milton Mitte,Berlin,Germany,390,281,285.59,205.77,80250.79,8.9,2.4,9.4,4.9,31,0.25,40.6
2025-01-18,MIL009,Milton Orchard Road,Singapore,Singapore,610,464,250.74,190.73,116343.36,7.9,2.6,10.1,7.4,34,0.29,40.7
2025-01-18,MIL010,Milton Union Square,San Francisco,USA,450,309,265.55,182.34,82054.95,7.8,2.5,9.3,5.2,31,0.25,44.6
2025-01-19,MIL001,Milton Times Square,New York,USA,650,609,244.43,229.01,148857.87,8.2,2.5,10.0,5.9,37,0.24,36.7
2025-01-19,MIL002,Milton Marina Bay,Singapore,Singapore,720,626,270.52,235.2,169345.52,9.4,2.1,10.2,5.8,33,0.26,41.1
2025-01-19,MIL003,Milton Downtown Chicago,Chicago,USA,420,301,258.16,185.01,77706.16,8.6,2.6,6.6,4.5,30,0.28,36.9
2025-01-19,MIL004,Milton Hyde Park,London,UK,510,449,257.09,226.34,115433.41,8.8,1.7,6.8,4.5,35,0.29,41.5
2025-01-19,MIL005,Milton Shinjuku,Tokyo,Japan,680,489,220.91,158.86,108024.99,9.1,1.8,9.3,5.8,30,0.26,36.6
2025-01-19,MIL006,Milton Darling Harbour,Sydney,Australia,560,434,231.34,179.29,100401.56,9.1,2.9,6.3,7.4,29,0.29,43.3
2025-01-19,MIL007,Milton La Défense,Paris,France,480,373,282.98,219.9,105551.54,8.2,1.6,8.0,5.0,37,0.23,41.3
2025-01-19,MIL008,Milton Mitte,Berlin,Germany,390,358,289.94,266.15,103798.52,10.0,2.7,6.5,6.2,30,0.3,42.9
2025-01-19,MIL009,Milton Orchard Road,Singapore,Singapore,610,421,231.88,160.04,97621.48,8.0,2.4,10.0,6.6,31,0.25,40.1
2025-01-19,MIL010,Milton Union Square,San Francisco,USA,450,383,280.63,238.85,107481.29,8.0,2.0,9.8,6.8,34,0.25,37.9
2025-01-20,MIL001,Milton Times Square,New York,USA,650,502,329.19,254.24,165253.38,8.3,1.6,9.5,5.2,33,0.26,41.2
2025-01-20,MIL002,Milton Marina Bay,Singapore,Singapore,720,518,245.52,176.64,127179.36,8.7,2.2,8.7,6.2,34,0.23,41.8
2025-01-20,MIL003,Milton Downtown Chicago,Chicago,USA,420,351,227.44,190.07,79831.44,9.5,1.3,7.8,6.6,30,0.28,41.7
2025-01-20,MIL004,Milton Hyde Park,London,UK,510,348,179.91,122.76,62608.68,9.3,2.3,8.7,5.9,34,0.25,37.8
2025-01-20,MIL005,Milton Shinjuku,Tokyo,Japan,680,601,222.28,196.46,133590.28,8.3,3.4,8.3,7.3,35,0.28,36.8
2025-01-20,MIL006,Milton Darling Harbour,Sydney,Australia,560,470,218.27,183.19,102586.9,9.5,3.0,7.5,7.0,29,0.23,39.1
2025-01-20,MIL007,Milton La Défense,Paris,France,480,290,212.51,128.39,61627.9,8.5,2.0,9.8,4.7,37,0.3,36.8
2025-01-20,MIL008,Milton Mitte,Berlin,Germany,390,312,220.31,176.25,68736.72,7.8,3.0,8.7,6.4,35,0.23,43.5
2025-01-20,MIL009,Milton Orchard Road,Singapore,Singapore,610,514,336.39,283.45,172904.46,8.9,1.7,7.9,6.0,28,0.3,37.2
2025-01-20,MIL010,Milton Union Square,San Francisco,USA,450,380,262.74,221.87,99841.2,9.9,1.3,10.2,7.1,33,0.24,37.1
2025-01-21,MIL001,Milton Times Square,New York,USA,650,420,226.6,146.42,95172.0,9.0,2.5,10.0,6.5,32,0.29,40.2
2025-01-21,MIL002,Milton Marina Bay,Singapore,Singapore,720,562,241.95,188.86,135975.9,9.1,1.5,9.8,6.3,36,0.3,36.5
2025-01-21,MIL003,Milton Downtown Chicago,Chicago,USA,420,228,260.82,141.59,59466.96,9.4,1.8,8.5,6.6,29,0.29,41.5
2025-01-21,MIL004,Milton Hyde Park,London,UK,510,424,253.48,210.74,107475.52,8.9,1.4,8.3,4.8,37,0.22,42.8
2025-01-21,MIL005,Milton Shinjuku,Tokyo,Japan,680,377,279.4,154.9,105333.8,8.8,2.5,7.3,7.2,31,0.26,40.9
2025-01-21,MIL006,Milton Darling Harbour,Sydney,Australia,560,402,228.52,164.04,91865.04,8.6,2.1,8.7,6.0,34,0.22,38.6
2025-01-21,MIL007,Milton La Défense,Paris,France,480,353,307.17,225.9,108431.01,8.1,1.4,7.0,4.9,31,0.26,41.3
2025-01-21,MIL008,Milton Mitte,Berlin,Germany,390,317,287.6,233.77,91169.2,9.4,2.6,7.9,5.9,32,0.29,38.1
2025-01-21,MIL009,Milton Orchard Road,Singapore,Singapore,610,489,252.49,202.41,123467.61,8.7,2.6,7.2,6.7,33,0.25,36.2
2025-01-21,MIL010,Milton Union Square,San Francisco,USA,450,306,224.45,152.63,68681.7,9.1,3.1,7.9,6.2,36,0.29,39.3
2025-01-22,MIL001,Milton Times Square,New York,USA,650,549,229.2,193.59,125830.8,7.9,3.3,6.9,4.6,28,0.27,42.0
2025-01-22,MIL002,Milton Marina Bay,Singapore,Singapore,720,540,209.95,157.46,113373.0,8.0,2.0,9.1,4.7,37,0.24,45.0
2025-01-22,MIL003,Milton Downtown Chicago,Chicago,USA,420,348,232.28,192.46,80833.44,9.7,2.5,9.8,5.4,33,0.26,39.2
2025-01-22,MIL004,Milton Hyde Park,London,UK,510,358,271.11,190.31,97057.38,8.0,2.7,6.9,5.7,37,0.24,42.0
2025-01-22,MIL005,Milton Shinjuku,Tokyo,Japan,680,506,334.15,248.65,169079.9,8.7,2.3,8.6,6.6,33,0.29,39.2
2025-01-22,MIL006,Milton Darling Harbour,Sydney,Australia,560,443,215.81,170.72,95603.83,8.3,1.3,6.2,7.1,34,0.27,41.5
2025-01-22,MIL007,Milton La Défense,Paris,France,480,371,313.71,242.47,116386.41,8.5,3.3,9.1,5.3,33,0.26,37.2
2025-01-22,MIL008,Milton Mitte,Berlin,Germany,390,339,184.07,160.0,62399.73,9.2,1.3,10.3,6.4,36,0.27,39.2
2025-01-22,MIL009,Milton Orchard Road,Singapore,Singapore,610,579,266.62,253.07,154372.98,9.0,2.1,10.3,6.6,28,0.29,40.4
2025-01-22,MIL010,Milton Union Square,San Francisco,USA,450,360,365.55,292.44,131598.0,7.9,1.5,8.1,7.0,28,0.24,36.0
2025-01-23,MIL001,Milton Times Square,New York,USA,650,610,233.55,219.18,142465.5,7.8,3.3,9.5,6.2,34,0.29,42.4
2025-01-23,MIL002,Milton Marina Bay,Singapore,Singapore,720,607,323.67,272.87,196467.69,8.2,1.3,7.7,5.7,29,0.22,37.2
2025-01-23,MIL003,Milton Downtown Chicago,Chicago,USA,420,374,285.5,254.23,106777.0,9.1,1.6,9.2,6.8,28,0.29,43.3
2025-01-23,MIL004,Milton Hyde Park,London,UK,510,405,253.77,201.52,102776.85,8.5,2.4,8.4,5.3,37,0.25,36.4
2025-01-23,MIL005,Milton Shinjuku,Tokyo,Japan,680,550,175.38,141.85,96459.0,7.8,1.5,9.7,7.5,31,0.25,41.6
2025-01-23,MIL006,Milton Darling Harbour,Sydney,Australia,560,401,226.19,161.97,90702.19,9.6,3.3,8.5,5.9,34,0.3,43.2
2025-01-23,MIL007,Milton La Défense,Paris,France,480,369,247.74,190.45,91416.06,7.5,2.8,9.7,6.7,37,0.24,43.9
2025-01-23,MIL008,Milton Mitte,Berlin,Germany,390,292,230.48,172.56,67300.16,9.5,2.9,6.5,6.9,33,0.24,41.9
2025-01-23,MIL009,Milton Orchard Road,Singapore,Singapore,610,403,286.05,188.98,115278.15,8.7,2.5,9.9,7.3,33,0.28,40.0
2025-01-23,MIL010,Milton Union Square,San Francisco,USA,450,330,224.54,164.66,74098.2,9.1,2.1,8.9,4.6,35,0.29,39.6
2025-01-24,MIL001,Milton Times Square,New York,USA,650,582,252.28,225.89,146826.96,8.3,1.9,9.1,6.2,29,0.24,44.1
2025-01-24,MIL002,Milton Marina Bay,Singapore,Singapore,720,630,290.57,254.25,183059.1,8.3,1.2,9.0,5.9,31,0.29,43.7
2025-01-24,MIL003,Milton Downtown Chicago,Chicago,USA,420,330,247.59,194.54,81704.7,8.0,3.1,7.4,7.3,29,0.27,42.0
2025-01-24,MIL004,Milton Hyde Park,London,UK,510,305,223.28,133.53,68100.4,8.0,3.1,9.4,5.5,33,0.22,37.9
2025-01-24,MIL005,Milton Shinjuku,Tokyo,Japan,680,471,258.66,179.16,121828.86,9.0,3.4,9.1,7.3,33,0.27,44.8
2025-01-24,MIL006,Milton Darling Harbour,Sydney,Australia,560,479,247.92,212.06,118753.68,8.7,2.9,10.1,6.9,33,0.27,44.9
2025-01-24,MIL007,Milton La Défense,Paris,France,480,387,230.8,186.08,89319.6,9.2,2.6,6.7,5.1,34,0.23,38.4
2025-01-24,MIL008,Milton Mitte,Berlin,Germany,390,250,238.1,152.63,59525.0,9.3,2.3,10.2,5.2,31,0.27,42.8
2025-01-24,MIL009,Milton Orchard Road,Singapore,Singapore,610,432,292.38,207.06,126308.16,8.7,1.5,9.2,6.5,28,0.29,38.2
2025-01-24,MIL010,Milton Union Square,San Francisco,USA,450,338,344.11,258.46,116309.18,8.2,2.2,8.0,4.7,32,0.28,44.2
2025-01-25,MIL001,Milton Times Square,New York,USA,650,402,178.33,110.29,71688.66,8.9,1.8,8.0,6.9,34,0.23,41.6
2025-01-25,MIL002,Milton Marina Bay,Singapore,Singapore,720,571,262.0,207.78,149602.0,7.9,2.4,9.9,5.9,30,0.24,43.9
2025-01-25,MIL003,Milton Downtown Chicago,Chicago,USA,420,316,204.9,154.16,64748.4,9.0,2.3,7.6,5.6,36,0.26,42.5
2025-01-25,MIL004,Milton Hyde Park,London,UK,510,364,275.24,196.45,100187.36,8.6,1.3,7.7,7.2,30,0.24,38.7
2025-01-25,MIL005,Milton Shinjuku,Tokyo,Japan,680,454,352.05,235.05,159830.7,9.0,2.8,6.9,7.3,30,0.23,36.8
2025-01-25,MIL006,Milton Darling Harbour,Sydney,Australia,560,453,216.05,174.77,97870.65,8.8,1.5,7.4,5.3,34,0.29,42.9
2025-01-25,MIL007,Milton La Défense,Paris,France,480,332,223.09,154.3,74065.88,8.6,3.4,7.5,5.8,35,0.27,38.9
2025-01-25,MIL008,Milton Mitte,Berlin,Germany,390,315,335.75,271.18,105761.25,8.9,1.3,6.1,5.9,29,0.27,37.9
2025-01-25,MIL009,Milton Orchard Road,Singapore,Singapore,610,393,246.49,158.8,96870.57,8.1,1.3,6.2,7.4,29,0.28,36.6
2025-01-25,MIL010,Milton Union Square,San Francisco,USA,450,356,261.01,206.49,92919.56,8.1,2.3,10.3,7.3,35,0.27,40.1
2025-01-26,MIL001,Milton Times Square,New York,USA,650,537,253.1,209.1,135914.7,9.5,1.7,6.2,7.3,31,0.26,37.0
2025-01-26,MIL002,Milton Marina Bay,Singapore,Singapore,720,684,251.04,238.49,171711.36,8.8,3.2,9.3,5.0,33,0.25,37.6
2025-01-26,MIL003,Milton Downtown Chicago,Chicago,USA,420,315,307.28,230.46,96793.2,8.0,2.1,9.9,5.6,37,0.3,37.3
2025-01-26,MIL004,Milton Hyde Park,London,UK,510,379,271.56,201.81,102921.24,8.6,2.1,6.0,5.3,33,0.28,37.2
2025-01-26,MIL005,Milton Shinjuku,Tokyo,Japan,680,566,327.18,272.33,185183.88,8.5,2.9,7.7,5.2,35,0.25,44.8
2025-01-26,MIL006,Milton Darling Harbour,Sydney,Australia,560,519,288.15,267.05,149549.85,8.6,3.3,7.1,6.9,32,0.29,40.1
2025-01-26,MIL007,Milton La Défense,Paris,France,480,363,335.0,253.34,121605.0,8.3,2.2,9.4,6.3,34,0.24,40.3
2025-01-26,MIL008,Milton Mitte,Berlin,Germany,390,280,259.13,186.04,72556.4,8.8,1.2,6.8,6.5,34,0.28,38.3
2025-01-26,MIL009,Milton Orchard Road,Singapore,Singapore,610,522,308.3,263.82,160932.6,9.0,1.5,8.0,7.1,32,0.29,41.3
2025-01-26,MIL010,Milton Union Square,San Francisco,USA,450,263,275.38,160.94,72424.94,7.9,2.4,7.8,4.9,32,0.23,36.9
2025-01-27,MIL001,Milton Times Square,New York,USA,650,396,226.94,138.26,89868.24,8.6,2.9,8.4,6.6,30,0.3,40.8
2025-01-27,MIL002,Milton Marina Bay,Singapore,Singapore,720,609,240.36,203.3,146379.24,9.3,1.4,9.0,4.5,32,0.24,41.6
2025-01-27,MIL003,Milton Downtown Chicago,Chicago,USA,420,326,277.79,215.62,90559.54,8.7,2.3,10.2,7.2,35,0.24,40.9
2025-01-27,MIL004,Milton Hyde Park,London,UK,510,466,246.43,225.17,114836.38,7.8,2.3,9.7,7.2,32,0.22,43.8
2025-01-27,MIL005,Milton Shinjuku,Tokyo,Japan,680,559,209.21,171.98,116948.39,8.7,3.5,6.5,5.8,31,0.29,43.8
2025-01-27,MIL006,Milton Darling Harbour,Sydney,Australia,560,418,251.74,187.91,105227.32,8.6,2.6,7.5,6.5,28,0.23,42.2
2025-01-27,MIL007,Milton La Défense,Paris,France,480,396,243.48,200.87,96418.08,8.2,2.6,9.3,5.4,36,0.27,39.5
2025-01-27,MIL008,Milton Mitte,Berlin,Germany,390,326,352.45,294.61,114898.7,9.6,1.6,7.8,5.5,32,0.28,40.3
2025-01-27,MIL009,Milton Orchard Road,Singapore,Singapore,610,467,273.6,209.46,127771.2,9.5,2.5,8.5,4.7,31,0.24,45.0
2025-01-27,MIL010,Milton Union Square,San Francisco,USA,450,332,291.38,214.97,96738.16,8.5,2.8,7.5,6.1,36,0.29,37.4
2025-01-28,MIL001,Milton Times Square,New York,USA,650,424,204.67,133.51,86780.08,8.8,3.2,7.7,6.7,34,0.25,37.3
2025-01-28,MIL002,Milton Marina Bay,Singapore,Singapore,720,525,294.15,214.48,154428.75,9.0,2.8,6.1,5.1,28,0.27,42.8
2025-01-28,MIL003,Milton Downtown Chicago,Chicago,USA,420,399,284.3,270.08,113435.7,9.3,3.3,8.3,6.3,35,0.29,37.1
2025-01-28,MIL004,Milton Hyde Park,London,UK,510,381,256.26,191.44,97635.06,9.5,2.2,7.9,6.0,37,0.26,44.6
2025-01-28,MIL005,Milton Shinjuku,Tokyo,Japan,680,569,223.35,186.89,127086.15,9.0,2.6,8.5,7.1,36,0.23,43.6
2025-01-28,MIL006,Milton Darling Harbour,Sydney,Australia,560,492,191.46,168.21,94198.32,8.4,3.2,7.9,6.9,30,0.22,40.5
2025-01-28,MIL007,Milton La Défense,Paris,France,480,386,242.4,194.93,93566.4,8.4,1.4,7.3,6.8,29,0.27,44.3
2025-01-28,MIL008,Milton Mitte,Berlin,Germany,390,237,304.79,185.22,72235.23,9.0,1.5,7.1,7.2,35,0.27,42.0
2025-01-28,MIL009,Milton Orchard Road,Singapore,Singapore,610,442,255.41,185.07,112891.22,9.1,2.3,10.0,5.5,30,0.29,43.2
2025-01-28,MIL010,Milton Union Square,San Francisco,USA,450,399,210.56,186.7,84013.44,8.7,1.7,9.0,5.7,36,0.3,43.3
2025-01-29,MIL001,Milton Times Square,New York,USA,650,588,235.99,213.48,138762.12,8.1,1.3,7.7,7.2,30,0.24,44.7
2025-01-29,MIL002,Milton Marina Bay,Singapore,Singapore,720,528,252.3,185.02,133214.4,8.7,3.3,6.6,6.2,30,0.23,36.4
2025-01-29,MIL003,Milton Downtown Chicago,Chicago,USA,420,323,332.46,255.68,107384.58,8.1,3.3,10.1,6.6,36,0.25,39.4
2025-01-29,MIL004,Milton Hyde Park,London,UK,510,305,329.18,196.86,100399.9,9.5,2.3,7.8,7.5,36,0.25,42.5
2025-01-29,MIL005,Milton Shinjuku,Tokyo,Japan,680,497,247.28,180.73,122898.16,8.0,1.2,9.7,5.6,33,0.23,37.6
2025-01-29,MIL006,Milton Darling Harbour,Sydney,Australia,560,341,271.13,165.1,92455.33,9.2,3.4,10.5,5.6,30,0.29,45.0
2025-01-29,MIL007,Milton La Défense,Paris,France,480,432,283.98,255.58,122679.36,8.3,2.5,9.7,6.6,28,0.25,37.3
2025-01-29,MIL008,Milton Mitte,Berlin,Germany,390,351,272.89,245.6,95784.39,8.6,1.3,7.0,5.4,34,0.26,38.0
2025-01-29,MIL009,Milton Orchard Road,Singapore,Singapore,610,445,231.78,169.09,103142.1,7.6,3.4,8.1,4.7,35,0.25,41.9
2025-01-29,MIL010,Milton Union Square,San Francisco,USA,450,351,284.14,221.63,99733.14,7.7,3.0,10.2,5.3,31,0.26,44.3
2025-01-30,MIL001,Milton Times Square,New York,USA,650,506,210.2,163.63,106361.2,8.5,1.5,8.9,7.3,37,0.25,41.4
2025-01-30,MIL002,Milton Marina Bay,Singapore,Singapore,720,506,223.71,157.22,113197.26,9.7,1.7,7.8,4.7,34,0.24,38.8
2025-01-30,MIL003,Milton Downtown Chicago,Chicago,USA,420,399,248.68,236.25,99223.32,7.5,1.6,9.4,4.9,29,0.28,37.9
2025-01-30,MIL004,Milton Hyde Park,London,UK,510,473,248.89,230.83,117724.97,7.5,2.2,9.2,6.4,34,0.28,38.6
2025-01-30,MIL005,Milton Shinjuku,Tokyo,Japan,680,486,176.0,125.79,85536.0,8.4,1.2,6.2,5.2,29,0.26,43.7
2025-01-30,MIL006,Milton Darling Harbour,Sydney,Australia,560,459,222.05,182.0,101920.95,9.1,2.1,8.3,6.9,36,0.29,40.6
2025-01-30,MIL007,Milton La Défense,Paris,France,480,342,275.14,196.04,94097.88,7.8,2.2,8.9,5.3,28,0.22,36.2
2025-01-30,MIL008,Milton Mitte,Berlin,Germany,390,320,225.81,185.28,72259.2,8.3,3.5,7.4,4.9,33,0.29,42.1
2025-01-30,MIL009,Milton Orchard Road,Singapore,Singapore,610,508,180.42,150.25,91653.36,9.3,2.7,9.9,7.1,33,0.25,41.8
2025-01-30,MIL010,Milton Union Square,San Francisco,USA,450,393,308.52,269.44,121248.36,8.6,1.7,8.1,4.9,31,0.23,39.3
2025-01-31,MIL001,Milton Times Square,New York,USA,650,477,241.73,177.39,115305.21,8.8,2.5,7.0,6.8,31,0.29,41.9
2025-01-31,MIL002,Milton Marina Bay,Singapore,Singapore,720,445,323.48,199.93,143948.6,8.5,3.1,7.3,5.5,37,0.23,36.4
2025-01-31,MIL003,Milton Downtown Chicago,Chicago,USA,420,386,250.45,230.18,96673.7,8.7,2.4,6.5,6.3,35,0.23,37.6
2025-01-31,MIL004,Milton Hyde Park,London,UK,510,398,261.4,203.99,104037.2,8.6,3.2,9.0,7.4,28,0.29,43.3
2025-01-31,MIL005,Milton Shinjuku,Tokyo,Japan,680,571,245.07,205.79,139934.97,8.9,2.5,6.5,6.1,31,0.28,42.8
2025-01-31,MIL006,Milton Darling Harbour,Sydney,Australia,560,463,242.22,200.26,112147.86,8.9,1.4,6.1,6.4,34,0.3,39.6
2025-01-31,MIL007,Milton La Défense,Paris,France,480,427,192.46,171.21,82180.42,8.5,2.7,9.9,6.0,30,0.23,36.0
2025-01-31,MIL008,Milton Mitte,Berlin,Germany,390,356,233.45,213.1,83108.2,8.9,1.8,7.3,6.2,31,0.27,36.5
2025-01-31,MIL009,Milton Orchard Road,Singapore,Singapore,610,475,211.97,165.06,100685.75,7.9,1.4,10.0,6.6,29,0.23,44.8
